order_id,date_key,customer_id,product_id,geo_id,ship_mode,quantity,unit_price,discount,sales,profit,profit_margin,days_to_ship
ORD-04981,20210322,CUST-0010,PROD-039,GEO-017,Standard Class,2,802.08,0.0,1604.16,1058.75,66.0,5
ORD-02211,20210322,CUST-0091,PROD-042,GEO-016,Standard Class,1,1853.87,0.1,1668.48,601.99,36.08,7
ORD-01283,20210322,CUST-0116,PROD-017,GEO-009,Standard Class,2,56963.66,0.2,91141.86,12832.77,14.08,6
ORD-02009,20210323,CUST-0243,PROD-028,GEO-011,Standard Class,1,2185.07,0.15,1857.31,569.45,30.66,7
ORD-02981,20210324,CUST-0105,PROD-020,GEO-001,Second Class,1,1198.59,0.0,1198.59,606.48,50.6,3
ORD-00728,20210324,CUST-0128,PROD-020,GEO-010,Standard Class,1,1190.18,0.0,1190.18,654.6,55.0,6
ORD-03262,20210325,CUST-0140,PROD-045,GEO-005,Standard Class,5,9522.06,0.0,47610.3,12264.41,25.76,7
ORD-04831,20210325,CUST-0247,PROD-046,GEO-016,Second Class,1,4524.89,0.05,4298.65,1936.33,45.05,5
ORD-01439,20210325,CUST-0188,PROD-049,GEO-016,Standard Class,1,2072.22,0.1,1865.0,790.65,42.39,5
ORD-03103,20210326,CUST-0065,PROD-017,GEO-020,Standard Class,2,54300.45,0.15,92310.76,16307.62,17.67,6
ORD-03587,20210326,CUST-0241,PROD-028,GEO-015,Standard Class,2,2016.99,0.05,3832.28,1464.7,38.22,7
ORD-03606,20210326,CUST-0297,PROD-003,GEO-015,Standard Class,1,1832.2,0.0,1832.2,1058.1,57.75,7
ORD-00372,20210326,CUST-0269,PROD-017,GEO-003,Standard Class,1,56368.54,0.05,53550.11,9863.07,18.42,5
ORD-02953,20210326,CUST-0156,PROD-042,GEO-004,Standard Class,1,1728.0,0.0,1728.0,635.9,36.8,7
ORD-01200,20210327,CUST-0001,PROD-049,GEO-001,First Class,1,1962.3,0.15,1667.96,526.5,31.57,3
ORD-04499,20210328,CUST-0192,PROD-028,GEO-003,Second Class,1,2172.72,0.05,2064.08,691.22,33.49,5
ORD-00755,20210329,CUST-0199,PROD-015,GEO-017,Standard Class,2,1527.38,0.1,2749.28,1115.93,40.59,7
ORD-03798,20210329,CUST-0266,PROD-038,GEO-011,Second Class,1,1227.85,0.25,920.89,308.45,33.49,4
ORD-00280,20210331,CUST-0091,PROD-022,GEO-016,Standard Class,1,22108.96,0.3,15476.27,1487.89,9.61,6
ORD-01369,20210331,CUST-0106,PROD-036,GEO-015,Same Day,3,8346.87,0.0,25040.61,6573.16,26.25,1
ORD-00953,20210331,CUST-0109,PROD-032,GEO-009,First Class,2,4606.71,0.05,8752.75,2787.75,31.85,4
ORD-04032,20210401,CUST-0016,PROD-036,GEO-010,Second Class,2,7954.03,0.05,15112.66,3438.13,22.75,4
ORD-04916,20210401,CUST-0110,PROD-014,GEO-003,Standard Class,1,427.77,0.1,384.99,168.45,43.75,6
ORD-03057,20210401,CUST-0239,PROD-012,GEO-015,Same Day,1,1729.93,0.1,1556.94,670.27,43.05,1
ORD-00279,20210402,CUST-0274,PROD-037,GEO-005,Standard Class,1,3157.61,0.0,3157.61,1220.1,38.64,5
ORD-04270,20210402,CUST-0084,PROD-026,GEO-018,Same Day,1,695.03,0.3,486.52,128.02,26.31,1
ORD-01364,20210402,CUST-0192,PROD-030,GEO-003,First Class,1,584.17,0.15,496.54,126.72,25.52,2
ORD-04992,20210403,CUST-0257,PROD-045,GEO-009,First Class,3,9593.58,0.0,28780.74,8058.61,28.0,4
ORD-03267,20210403,CUST-0054,PROD-001,GEO-013,Standard Class,1,5442.59,0.0,5442.59,2171.59,39.9,6
ORD-01498,20210403,CUST-0001,PROD-037,GEO-001,Standard Class,4,3226.06,0.0,12904.24,4986.2,38.64,7
ORD-02524,20210404,CUST-0206,PROD-046,GEO-005,Standard Class,2,4502.91,0.0,9005.82,3728.41,41.4,6
ORD-04079,20210404,CUST-0195,PROD-009,GEO-008,Standard Class,3,2548.06,0.35,4968.72,698.6,14.06,6
ORD-04773,20210404,CUST-0292,PROD-009,GEO-006,Same Day,3,2510.87,0.0,7532.61,2862.39,38.0,0
ORD-04956,20210405,CUST-0063,PROD-050,GEO-008,Standard Class,1,1824.74,0.05,1733.5,709.87,40.95,5
ORD-02812,20210405,CUST-0271,PROD-050,GEO-002,Standard Class,1,1861.78,0.25,1396.34,317.94,22.77,6
ORD-02564,20210405,CUST-0150,PROD-008,GEO-002,Standard Class,2,2135.32,0.3,2989.45,607.26,20.31,7
ORD-00716,20210405,CUST-0206,PROD-047,GEO-005,Standard Class,3,3405.98,0.1,9196.15,2081.27,22.63,6
ORD-04390,20210405,CUST-0151,PROD-001,GEO-013,Standard Class,3,5240.75,0.25,11791.69,2587.68,21.94,5
ORD-04303,20210405,CUST-0052,PROD-016,GEO-009,Standard Class,1,42453.2,0.0,42453.2,8490.64,20.0,7
ORD-03150,20210405,CUST-0092,PROD-032,GEO-001,Second Class,1,4618.99,0.1,4157.09,1097.63,26.4,4
ORD-04826,20210406,CUST-0004,PROD-035,GEO-012,Standard Class,3,17483.77,0.15,44583.61,6151.2,13.8,5
ORD-00982,20210406,CUST-0263,PROD-018,GEO-009,Standard Class,1,726.05,0.25,544.54,125.79,23.1,7
ORD-03357,20210407,CUST-0145,PROD-038,GEO-018,Standard Class,1,1208.23,0.25,906.17,317.98,35.09,5
ORD-03314,20210407,CUST-0154,PROD-013,GEO-019,Second Class,1,183.0,0.0,183.0,110.72,60.5,3
ORD-02672,20210407,CUST-0221,PROD-037,GEO-003,Same Day,1,3062.57,0.0,3062.57,1183.38,38.64,2
ORD-01575,20210407,CUST-0023,PROD-013,GEO-007,First Class,1,182.49,0.0,182.49,100.37,55.0,3
ORD-04092,20210407,CUST-0084,PROD-015,GEO-018,Standard Class,4,1513.02,0.2,4841.66,1533.84,31.68,6
ORD-00904,20210407,CUST-0125,PROD-002,GEO-003,First Class,3,1454.88,0.25,3273.48,695.68,21.25,4
ORD-04113,20210407,CUST-0287,PROD-046,GEO-018,Standard Class,1,4353.89,0.3,3047.72,693.97,22.77,5
ORD-03475,20210408,CUST-0091,PROD-045,GEO-016,Standard Class,2,9566.73,0.0,19133.46,5893.11,30.8,7
ORD-00089,20210409,CUST-0284,PROD-049,GEO-001,Standard Class,2,1946.44,0.1,3503.59,1242.26,35.46,6
ORD-03694,20210409,CUST-0227,PROD-044,GEO-007,Second Class,1,879.21,0.15,747.33,338.24,45.26,3
ORD-04569,20210409,CUST-0237,PROD-039,GEO-006,Standard Class,2,829.5,0.25,1244.25,410.6,33.0,6
ORD-03650,20210409,CUST-0140,PROD-039,GEO-005,Second Class,1,764.01,0.2,611.21,215.92,35.33,4
ORD-02543,20210409,CUST-0062,PROD-023,GEO-011,Standard Class,2,3974.42,0.0,7948.84,3004.66,37.8,7
ORD-03757,20210410,CUST-0207,PROD-007,GEO-007,Standard Class,1,677.55,0.2,542.04,138.76,25.6,6
ORD-01151,20210411,CUST-0005,PROD-011,GEO-006,Standard Class,2,1862.68,0.05,3539.09,1288.23,36.4,7
ORD-03005,20210411,CUST-0139,PROD-001,GEO-001,Second Class,1,5349.87,0.25,4012.4,771.5,19.23,3
ORD-02059,20210411,CUST-0232,PROD-038,GEO-007,Second Class,1,1243.17,0.0,1243.17,721.04,58.0,3
ORD-01957,20210411,CUST-0288,PROD-021,GEO-017,Second Class,2,3050.26,0.1,5490.47,1733.34,31.57,5
ORD-04008,20210411,CUST-0058,PROD-030,GEO-008,Standard Class,1,607.23,0.1,546.51,170.29,31.16,6
ORD-04550,20210411,CUST-0193,PROD-020,GEO-014,Standard Class,2,1251.58,0.05,2378.0,1249.7,52.55,7
ORD-00929,20210411,CUST-0064,PROD-049,GEO-007,Standard Class,3,2058.79,0.05,5867.55,2509.55,42.77,5
ORD-03664,20210411,CUST-0196,PROD-048,GEO-015,Second Class,4,1458.0,0.05,5540.4,2752.81,49.69,5
ORD-03121,20210411,CUST-0074,PROD-034,GEO-015,Standard Class,1,9695.83,0.0,9695.83,1527.09,15.75,7
ORD-04055,20210411,CUST-0279,PROD-016,GEO-001,Second Class,1,43858.0,0.1,39472.2,5955.56,15.09,5
ORD-02346,20210411,CUST-0299,PROD-023,GEO-010,Standard Class,2,3727.52,0.05,7082.29,2320.16,32.76,5
ORD-03789,20210411,CUST-0203,PROD-022,GEO-018,Second Class,2,23088.24,0.1,41558.83,7122.36,17.14,5
ORD-04331,20210411,CUST-0076,PROD-006,GEO-010,Standard Class,2,2218.11,0.25,3327.16,731.98,22.0,5
ORD-00168,20210412,CUST-0229,PROD-002,GEO-010,Standard Class,1,1513.86,0.1,1362.47,469.23,34.44,7
ORD-03991,20210412,CUST-0246,PROD-046,GEO-019,First Class,3,4473.06,0.05,12748.22,5742.44,45.05,2
ORD-04409,20210412,CUST-0245,PROD-010,GEO-004,Standard Class,1,3416.29,0.15,2903.85,975.12,33.58,6
ORD-03180,20210412,CUST-0249,PROD-045,GEO-013,Standard Class,1,9751.42,0.1,8776.28,2115.78,24.11,5
ORD-00066,20210412,CUST-0204,PROD-020,GEO-013,Standard Class,2,1170.29,0.0,2340.58,1351.69,57.75,6
ORD-04571,20210412,CUST-0149,PROD-037,GEO-020,Second Class,2,3264.93,0.05,6203.37,2608.02,42.04,3
ORD-01291,20210412,CUST-0234,PROD-044,GEO-005,Standard Class,1,807.62,0.0,807.62,460.66,57.04,5
ORD-02954,20210413,CUST-0228,PROD-035,GEO-016,Second Class,2,18801.29,0.0,37602.58,7445.31,19.8,4
ORD-02823,20210413,CUST-0133,PROD-007,GEO-010,Standard Class,2,657.35,0.0,1314.7,525.88,40.0,5
ORD-04127,20210413,CUST-0222,PROD-003,GEO-009,Second Class,2,1713.43,0.15,2912.83,1169.5,40.15,4
ORD-04715,20210413,CUST-0262,PROD-005,GEO-003,Standard Class,3,3271.86,0.05,9324.8,2966.56,31.81,5
ORD-01551,20210414,CUST-0233,PROD-017,GEO-020,Standard Class,5,56657.54,0.15,240794.54,42538.76,17.67,5
ORD-04034,20210415,CUST-0296,PROD-016,GEO-008,Standard Class,4,40469.68,0.1,145690.85,23893.3,16.4,7
ORD-02547,20210415,CUST-0079,PROD-046,GEO-014,Standard Class,1,4294.06,0.0,4294.06,2028.95,47.25,5
ORD-00155,20210415,CUST-0104,PROD-017,GEO-012,Standard Class,1,57682.47,0.0,57682.47,13324.65,23.1,5
ORD-04472,20210415,CUST-0211,PROD-022,GEO-007,Standard Class,1,21905.18,0.0,21905.18,4161.98,19.0,5
ORD-00908,20210415,CUST-0250,PROD-046,GEO-017,Standard Class,1,4398.29,0.0,4398.29,2177.15,49.5,6
ORD-00573,20210415,CUST-0002,PROD-034,GEO-006,Standard Class,1,9556.18,0.1,8600.56,1057.87,12.3,5
ORD-04096,20210415,CUST-0193,PROD-008,GEO-014,Same Day,1,2296.17,0.15,1951.74,718.08,36.79,1
ORD-02261,20210415,CUST-0086,PROD-013,GEO-007,Standard Class,4,177.8,0.2,568.96,200.27,35.2,6
ORD-02269,20210415,CUST-0189,PROD-025,GEO-011,Same Day,1,341.93,0.15,290.64,100.25,34.49,0
ORD-01857,20210416,CUST-0161,PROD-012,GEO-012,Standard Class,1,1879.88,0.0,1879.88,986.94,52.5,5
ORD-04541,20210416,CUST-0014,PROD-017,GEO-011,Standard Class,1,56292.58,0.1,50663.32,9596.64,18.94,7
ORD-00151,20210416,CUST-0069,PROD-004,GEO-014,First Class,4,2624.48,0.2,8398.34,2991.16,35.62,3
ORD-04887,20210416,CUST-0020,PROD-019,GEO-020,Standard Class,1,4652.05,0.0,4652.05,1791.04,38.5,6
ORD-02019,20210417,CUST-0035,PROD-012,GEO-015,First Class,2,1719.22,0.1,3094.6,1332.23,43.05,3
ORD-03078,20210417,CUST-0189,PROD-031,GEO-011,Second Class,1,988.35,0.0,988.35,539.64,54.6,4
ORD-02658,20210417,CUST-0290,PROD-011,GEO-005,Standard Class,1,1752.68,0.0,1752.68,644.98,36.8,7
ORD-03069,20210417,CUST-0277,PROD-046,GEO-016,Standard Class,4,4387.06,0.0,17548.24,8686.38,49.5,7
ORD-00206,20210418,CUST-0042,PROD-042,GEO-008,Standard Class,3,1799.68,0.15,4589.18,1340.04,29.2,7
ORD-03109,20210418,CUST-0056,PROD-002,GEO-008,Standard Class,1,1431.82,0.05,1360.23,519.88,38.22,5
ORD-03779,20210418,CUST-0008,PROD-006,GEO-016,Second Class,2,2240.41,0.0,4480.82,1971.56,44.0,4
ORD-03576,20210418,CUST-0166,PROD-034,GEO-020,First Class,1,9829.93,0.15,8355.44,1006.41,12.04,2
ORD-02553,20210418,CUST-0149,PROD-017,GEO-020,Second Class,1,54239.05,0.35,35255.38,3156.77,8.95,5
ORD-03017,20210419,CUST-0291,PROD-046,GEO-003,First Class,1,4698.82,0.2,3759.06,996.0,26.5,2
ORD-02359,20210419,CUST-0185,PROD-047,GEO-014,Standard Class,1,3540.77,0.2,2832.62,571.05,20.16,7
ORD-02563,20210419,CUST-0115,PROD-046,GEO-005,Standard Class,1,4536.81,0.05,4309.97,1623.74,37.67,7
ORD-00825,20210419,CUST-0226,PROD-032,GEO-002,Standard Class,2,4416.91,0.15,7508.75,1765.01,23.51,5
ORD-03588,20210420,CUST-0209,PROD-036,GEO-007,Second Class,1,7851.93,0.0,7851.93,1962.98,25.0,5
ORD-02098,20210421,CUST-0115,PROD-036,GEO-005,Standard Class,1,7875.55,0.15,6694.22,1123.96,16.79,6
ORD-04556,20210421,CUST-0138,PROD-037,GEO-014,Second Class,2,3234.34,0.2,5174.94,1460.57,28.22,3
ORD-01618,20210422,CUST-0148,PROD-002,GEO-015,Standard Class,1,1438.53,0.1,1294.68,468.18,36.16,5
ORD-04040,20210422,CUST-0119,PROD-010,GEO-020,Same Day,1,3426.39,0.1,3083.75,1390.77,45.1,1
ORD-04697,20210423,CUST-0197,PROD-042,GEO-002,Second Class,3,1752.14,0.15,4467.96,1200.27,26.86,3
ORD-00138,20210423,CUST-0063,PROD-003,GEO-008,Standard Class,1,1857.44,0.0,1857.44,1021.59,55.0,5
ORD-02462,20210423,CUST-0051,PROD-043,GEO-008,Standard Class,4,6753.77,0.25,20261.31,3343.12,16.5,5
ORD-04350,20210423,CUST-0221,PROD-041,GEO-003,Standard Class,1,23940.09,0.25,17955.07,1907.91,10.63,5
ORD-04589,20210424,CUST-0279,PROD-046,GEO-001,Second Class,2,4572.73,0.3,6401.82,1219.17,19.04,5
ORD-04207,20210424,CUST-0187,PROD-016,GEO-018,Standard Class,1,42004.5,0.15,35703.82,5734.04,16.06,5
ORD-02659,20210424,CUST-0024,PROD-048,GEO-001,Standard Class,4,1493.53,0.25,4480.59,1178.93,26.31,6
ORD-04439,20210425,CUST-0224,PROD-017,GEO-016,Second Class,3,54584.41,0.15,139190.25,24589.34,17.67,4
ORD-02016,20210425,CUST-0216,PROD-041,GEO-008,Standard Class,2,25692.15,0.2,41107.44,5524.84,13.44,6
ORD-00857,20210425,CUST-0272,PROD-037,GEO-001,First Class,3,3261.33,0.2,7827.19,1935.63,24.73,4
ORD-03563,20210426,CUST-0195,PROD-022,GEO-008,Standard Class,1,21445.37,0.1,19300.83,3007.07,15.58,6
ORD-00717,20210426,CUST-0122,PROD-038,GEO-002,Standard Class,4,1246.34,0.0,4985.36,2660.19,53.36,7
ORD-01179,20210426,CUST-0132,PROD-023,GEO-017,Second Class,3,3872.93,0.3,8133.15,1481.54,18.22,4
ORD-01130,20210427,CUST-0078,PROD-020,GEO-001,Standard Class,1,1239.05,0.15,1053.19,389.03,36.94,7
ORD-02805,20210427,CUST-0101,PROD-022,GEO-014,Standard Class,2,23071.19,0.1,41528.14,6793.58,16.36,6
ORD-00835,20210428,CUST-0143,PROD-006,GEO-016,First Class,1,2237.23,0.05,2125.37,850.99,40.04,4
ORD-03898,20210428,CUST-0108,PROD-048,GEO-018,Standard Class,1,1516.71,0.25,1137.53,357.86,31.46,7
ORD-04689,20210428,CUST-0074,PROD-047,GEO-015,Standard Class,1,3375.75,0.0,3375.75,1063.36,31.5,7
ORD-00006,20210429,CUST-0011,PROD-023,GEO-003,Second Class,2,3704.14,0.05,7037.87,2121.16,30.14,4
ORD-01384,20210429,CUST-0228,PROD-001,GEO-016,Second Class,2,5726.74,0.3,8017.44,1541.6,19.23,3
ORD-03841,20210429,CUST-0212,PROD-046,GEO-002,Standard Class,2,4435.92,0.05,8428.25,3175.26,37.67,5
ORD-01220,20210429,CUST-0079,PROD-037,GEO-014,Standard Class,1,3314.22,0.05,3148.51,1263.53,40.13,7
ORD-04246,20210430,CUST-0213,PROD-028,GEO-014,Standard Class,3,2162.97,0.0,6488.91,2725.34,42.0,5
ORD-00230,20210430,CUST-0206,PROD-044,GEO-005,Standard Class,3,865.58,0.3,1817.72,476.94,26.24,7
ORD-00522,20210501,CUST-0085,PROD-032,GEO-006,Standard Class,1,4411.77,0.05,4191.18,1334.89,31.85,6
ORD-02990,20210501,CUST-0119,PROD-013,GEO-020,Standard Class,1,175.89,0.2,140.71,54.48,38.72,7
ORD-03086,20210501,CUST-0271,PROD-012,GEO-002,Standard Class,2,1749.1,0.05,3323.29,1391.13,41.86,7
ORD-01848,20210502,CUST-0031,PROD-023,GEO-020,Standard Class,3,3835.4,0.0,11506.2,4556.45,39.6,6
ORD-04407,20210502,CUST-0138,PROD-016,GEO-014,First Class,1,44016.26,0.2,35213.01,4732.63,13.44,2
ORD-02115,20210502,CUST-0287,PROD-003,GEO-018,Standard Class,2,1873.84,0.0,3747.68,2267.34,60.5,6
ORD-01147,20210502,CUST-0185,PROD-046,GEO-014,Second Class,3,4562.64,0.0,13687.92,6467.54,47.25,5
ORD-03773,20210503,CUST-0276,PROD-037,GEO-006,Second Class,2,3296.68,0.0,6593.36,2769.21,42.0,5
ORD-03990,20210503,CUST-0013,PROD-046,GEO-005,Standard Class,1,4449.13,0.2,3559.3,943.07,26.5,7
ORD-02411,20210503,CUST-0092,PROD-029,GEO-001,Second Class,1,2810.39,0.05,2669.87,670.56,25.12,3
ORD-00874,20210504,CUST-0075,PROD-017,GEO-013,Second Class,3,56083.63,0.15,143013.26,24116.33,16.86,5
ORD-01421,20210504,CUST-0282,PROD-044,GEO-002,Standard Class,2,838.41,0.05,1592.98,826.86,51.91,5
ORD-02031,20210504,CUST-0296,PROD-029,GEO-008,Second Class,3,2888.04,0.25,6498.09,1072.18,16.5,5
ORD-01249,20210504,CUST-0139,PROD-007,GEO-001,Standard Class,5,649.66,0.0,3248.3,1195.37,36.8,6
ORD-04551,20210504,CUST-0241,PROD-034,GEO-015,Second Class,2,9640.16,0.15,16388.27,1884.25,11.5,4
ORD-02931,20210504,CUST-0262,PROD-034,GEO-003,Standard Class,3,10091.34,0.05,28760.32,3611.72,12.56,7
ORD-02163,20210504,CUST-0127,PROD-041,GEO-008,Second Class,1,25173.78,0.05,23915.09,4570.17,19.11,5
ORD-00765,20210505,CUST-0241,PROD-049,GEO-015,Standard Class,2,2058.44,0.25,3087.66,838.07,27.14,7
ORD-04638,20210505,CUST-0064,PROD-010,GEO-007,Standard Class,1,3549.61,0.15,3017.17,1101.27,36.5,5
ORD-02707,20210505,CUST-0095,PROD-036,GEO-013,Standard Class,2,7916.52,0.4,9499.82,698.24,7.35,5
ORD-01386,20210505,CUST-0197,PROD-005,GEO-002,Same Day,1,3175.47,0.3,2222.83,357.47,16.08,0
ORD-04966,20210506,CUST-0127,PROD-006,GEO-008,First Class,1,2111.62,0.0,2111.62,844.65,40.0,3
ORD-02631,20210506,CUST-0191,PROD-021,GEO-015,Second Class,4,3174.62,0.0,12698.48,4666.69,36.75,5
ORD-02403,20210506,CUST-0298,PROD-045,GEO-018,Second Class,1,9675.0,0.05,9191.25,2576.12,28.03,5
ORD-01599,20210507,CUST-0142,PROD-043,GEO-012,Same Day,1,6676.36,0.0,6676.36,2103.06,31.5,0
ORD-03349,20210507,CUST-0217,PROD-037,GEO-002,Standard Class,1,3067.13,0.15,2607.06,735.37,28.21,6
ORD-04011,20210507,CUST-0238,PROD-046,GEO-011,Standard Class,1,4693.48,0.1,4224.13,1636.64,38.75,7
ORD-02927,20210507,CUST-0044,PROD-048,GEO-014,Standard Class,2,1435.75,0.05,2727.92,1355.39,49.69,6
ORD-00683,20210507,CUST-0079,PROD-001,GEO-014,Standard Class,2,5769.56,0.1,10385.21,3397.83,32.72,6
ORD-00935,20210507,CUST-0291,PROD-011,GEO-003,Standard Class,2,1755.39,0.15,2984.16,801.66,26.86,7
ORD-01590,20210508,CUST-0172,PROD-047,GEO-019,Second Class,2,3604.23,0.25,5406.34,981.26,18.15,5
ORD-01320,20210508,CUST-0076,PROD-027,GEO-010,First Class,1,377.03,0.05,358.18,156.45,43.68,4
ORD-01637,20210508,CUST-0168,PROD-034,GEO-006,Standard Class,4,10220.59,0.3,28617.65,1974.62,6.9,7
ORD-00311,20210509,CUST-0229,PROD-018,GEO-010,Standard Class,3,781.42,0.2,1875.41,504.11,26.88,6
ORD-03008,20210509,CUST-0011,PROD-034,GEO-003,First Class,1,9576.6,0.05,9097.77,1142.5,12.56,2
ORD-01882,20210509,CUST-0166,PROD-016,GEO-020,Standard Class,1,42230.62,0.05,40119.09,8031.84,20.02,7
ORD-03510,20210509,CUST-0207,PROD-010,GEO-007,Standard Class,1,3619.8,0.05,3438.81,1564.66,45.5,6
ORD-04622,20210509,CUST-0099,PROD-023,GEO-018,Standard Class,3,3855.22,0.05,10987.38,3959.42,36.04,7
ORD-01792,20210509,CUST-0011,PROD-047,GEO-003,Standard Class,1,3370.4,0.2,2696.32,476.27,17.66,5
ORD-03471,20210510,CUST-0041,PROD-042,GEO-011,Standard Class,2,1744.65,0.2,2791.44,750.34,26.88,6
ORD-03895,20210510,CUST-0063,PROD-031,GEO-008,First Class,1,969.95,0.35,630.47,121.3,19.24,4
ORD-03656,20210511,CUST-0216,PROD-021,GEO-008,Second Class,1,3140.74,0.0,3140.74,1099.26,35.0,5
ORD-03813,20210511,CUST-0163,PROD-009,GEO-004,Standard Class,2,2459.92,0.15,4181.86,1067.25,25.52,5
ORD-00334,20210511,CUST-0112,PROD-019,GEO-010,Second Class,1,4286.79,0.05,4072.45,1297.08,31.85,3
ORD-04531,20210512,CUST-0191,PROD-049,GEO-015,Standard Class,2,1958.8,0.05,3721.72,1671.37,44.91,7
ORD-01482,20210512,CUST-0048,PROD-023,GEO-007,Standard Class,3,3929.5,0.1,10609.65,3131.97,29.52,7
ORD-00346,20210513,CUST-0238,PROD-003,GEO-011,Standard Class,5,1827.75,0.0,9138.75,5277.63,57.75,7
ORD-04605,20210514,CUST-0069,PROD-039,GEO-014,Second Class,1,770.37,0.15,654.81,301.15,45.99,3
ORD-01974,20210514,CUST-0295,PROD-004,GEO-008,Standard Class,1,2489.41,0.1,2240.47,973.71,43.46,7
ORD-00559,20210514,CUST-0123,PROD-009,GEO-013,Standard Class,1,2422.14,0.2,1937.71,494.81,25.54,5
ORD-02043,20210516,CUST-0087,PROD-043,GEO-006,Standard Class,1,6595.52,0.05,6265.74,1710.55,27.3,7
ORD-04845,20210516,CUST-0048,PROD-020,GEO-007,First Class,3,1253.64,0.25,2820.69,853.26,30.25,3
ORD-03739,20210516,CUST-0286,PROD-047,GEO-007,Standard Class,4,3622.43,0.1,13040.75,3208.02,24.6,7
ORD-04317,20210516,CUST-0041,PROD-021,GEO-011,Standard Class,4,3086.56,0.1,11111.62,3348.48,30.13,7
ORD-00498,20210517,CUST-0106,PROD-002,GEO-015,Standard Class,1,1574.22,0.3,1101.95,223.54,20.29,7
ORD-03521,20210517,CUST-0193,PROD-020,GEO-014,Standard Class,4,1196.96,0.0,4787.84,2764.98,57.75,5
ORD-04955,20210517,CUST-0285,PROD-019,GEO-004,Standard Class,4,4638.68,0.0,18554.72,5974.62,32.2,5
ORD-04254,20210518,CUST-0139,PROD-044,GEO-001,Second Class,1,880.88,0.05,836.84,434.38,51.91,3
ORD-00551,20210519,CUST-0021,PROD-004,GEO-014,Standard Class,1,2539.19,0.0,2539.19,1413.06,55.65,6
ORD-02127,20210519,CUST-0023,PROD-039,GEO-007,First Class,1,794.65,0.2,635.72,244.12,38.4,2
ORD-03537,20210519,CUST-0271,PROD-047,GEO-002,Standard Class,2,3583.49,0.0,7166.98,1978.08,27.6,7
ORD-00317,20210519,CUST-0278,PROD-011,GEO-001,Second Class,2,1738.81,0.2,2782.1,655.24,23.55,3
ORD-03067,20210520,CUST-0117,PROD-039,GEO-016,Standard Class,5,792.58,0.15,3368.46,1622.93,48.18,7
ORD-02345,20210520,CUST-0005,PROD-001,GEO-006,Standard Class,3,5466.72,0.35,10660.1,1498.81,14.06,6
ORD-00696,20210520,CUST-0284,PROD-013,GEO-001,First Class,2,187.17,0.15,318.19,117.53,36.94,3
ORD-03230,20210520,CUST-0049,PROD-026,GEO-003,First Class,3,673.79,0.25,1516.03,398.89,26.31,4
ORD-04893,20210520,CUST-0202,PROD-046,GEO-003,Standard Class,1,4596.32,0.05,4366.5,1645.03,37.67,5
ORD-03579,20210521,CUST-0020,PROD-023,GEO-020,Standard Class,1,3828.39,0.0,3828.39,1516.04,39.6,7
ORD-02112,20210522,CUST-0066,PROD-001,GEO-007,Standard Class,1,5558.36,0.2,4446.69,1081.44,24.32,6
ORD-02700,20210523,CUST-0195,PROD-005,GEO-008,First Class,2,3298.72,0.25,4948.08,1034.15,20.9,3
ORD-03912,20210524,CUST-0032,PROD-047,GEO-005,Second Class,3,3575.65,0.3,7508.86,953.32,12.7,4
ORD-00139,20210524,CUST-0235,PROD-038,GEO-020,Second Class,1,1183.32,0.1,1064.99,557.16,52.32,3
ORD-01526,20210524,CUST-0113,PROD-005,GEO-003,Standard Class,3,3094.03,0.2,7425.67,1661.45,22.37,5
ORD-04843,20210524,CUST-0098,PROD-023,GEO-012,Standard Class,1,3795.5,0.0,3795.5,1434.7,37.8,5
ORD-01514,20210524,CUST-0200,PROD-041,GEO-017,Same Day,1,23771.13,0.05,22582.57,4747.08,21.02,2
ORD-02424,20210525,CUST-0167,PROD-019,GEO-011,Standard Class,2,4440.0,0.2,7104.0,1670.86,23.52,7
ORD-04860,20210525,CUST-0090,PROD-046,GEO-016,Second Class,2,4332.58,0.1,7798.64,3165.47,40.59,4
ORD-01793,20210525,CUST-0153,PROD-010,GEO-008,Standard Class,2,3608.75,0.1,6495.75,2663.26,41.0,6
ORD-04372,20210525,CUST-0045,PROD-028,GEO-019,Standard Class,2,2141.6,0.1,3854.88,1390.84,36.08,5
ORD-02427,20210526,CUST-0251,PROD-042,GEO-020,Same Day,4,1755.38,0.1,6319.37,2280.02,36.08,2
ORD-02224,20210526,CUST-0229,PROD-014,GEO-010,Standard Class,1,451.36,0.15,383.66,162.44,42.34,6
ORD-02207,20210526,CUST-0201,PROD-036,GEO-007,First Class,4,7731.74,0.15,26287.92,4797.55,18.25,4
ORD-00749,20210526,CUST-0247,PROD-041,GEO-016,First Class,1,24777.98,0.1,22300.18,4224.1,18.94,3
ORD-01100,20210526,CUST-0049,PROD-019,GEO-003,Second Class,5,4348.68,0.3,15220.38,2254.44,14.81,4
ORD-00616,20210527,CUST-0012,PROD-026,GEO-010,Second Class,1,693.53,0.0,693.53,360.64,52.0,3
ORD-02090,20210528,CUST-0066,PROD-032,GEO-007,Standard Class,3,4281.91,0.05,12203.44,3886.8,31.85,5
ORD-04308,20210528,CUST-0071,PROD-015,GEO-018,Same Day,1,1498.29,0.05,1423.38,641.16,45.04,1
ORD-01721,20210528,CUST-0087,PROD-006,GEO-006,Standard Class,3,2223.48,0.15,5669.87,1655.6,29.2,6
ORD-01396,20210529,CUST-0016,PROD-048,GEO-010,First Class,1,1515.9,0.15,1288.52,489.12,37.96,3
